-0.0134967  -0.00174386  0.0142656  -0.42671  -0.332745  0.461244  
-0.00488698  -0.00208303  0.0138232  -0.402462  -0.17757  0.258151  
-0.00852478  -0.00246272  0.0147738  -0.447591  -0.12059  0.300966  
-0.00460974  -0.00223772  0.0135309  -0.394572  -0.210731  0.343195  
-0.00413419  -0.00217579  0.00944436  -0.26865  -0.102339  0.417203  
-0.00690819  -0.00256849  0.00591445  -0.220274  0.0653127  0.0291264  
-0.00475168  -0.00305761  0.0105164  -0.355971  -0.333215  0.372306  
-0.00603091  -0.00295253  0.00947088  -0.336627  -0.104642  0.0606449  
-0.00455447  -0.00184594  0.00595538  -0.227321  0.10806  0.205579  
-0.0022214  -0.00118531  0.00648072  -0.238014  -0.151896  0.347753  
-0.00212287  -0.00116172  0.00702719  -0.239509  -0.0746956  0.378364  
-0.0031001  -0.000785763  0.00755634  -0.253975  -0.0681165  0.337926  
-0.00826968  -0.00237127  0.00751836  -0.231016  -0.0995819  0.276108  
-0.0119554  -0.00250482  0.00687265  -0.20987  -0.433404  0.453593  
-0.00352761  -0.0024745  0.00146392  -0.167696  0.0405807  -0.41881  
0.0152558  -0.00286414  -0.00127859  -0.100403  0.508183  -0.507833  
0.0103807  -0.00301284  0.000269326  -0.149199  0.130392  -0.0862103  
0.0093949  -0.00319312  0.00309043  -0.244732  0.172671  -0.0754678  
0.00902091  -0.00343912  0.00458893  -0.289256  0.158208  -0.0615526  
0.00717208  -0.00361384  0.00434858  -0.270356  0.104784  -0.059222  
0.00532636  -0.00371856  0.00505072  -0.283234  0.00808281  -0.00159931  
0.00289145  -0.00431406  0.00645212  -0.326461  0.00908806  0.025573  
0.00164606  -0.00434272  0.00809108  -0.364339  0.0175278  0.0849989  
0.000905563  -0.00365775  0.00836941  -0.379554  0.0442057  0.085304  
-0.002588  -0.00322888  0.00589018  -0.296725  -0.00532262  0.0689406  
-0.00424427  -0.00198461  0.00765492  -0.343754  -0.0959542  0.129063  
-0.00692124  -0.00206893  0.00570626  -0.307794  -0.0736206  0.136448  
-0.00787308  -0.00186686  0.00554442  -0.308167  -0.1767  0.257462  
-0.00693052  -0.00288477  0.00508971  -0.265045  -0.153752  0.205937  
-0.00736743  -0.00316495  0.00803642  -0.340865  -0.181094  0.265394  
-0.00767871  -0.00229265  0.00636633  -0.286955  -0.0848527  0.214385  
-0.00927667  -0.00332253  0.00905927  -0.364284  -0.321667  0.260515  
-0.0090778  -0.00287193  0.0080385  -0.331691  -0.0397807  0.198789  
-0.00831653  -0.00442718  0.00911222  -0.356985  -0.221575  0.204284  
-0.00956722  -0.00339688  0.00623558  -0.278162  -0.120692  0.221312  
-0.012782  -0.00474726  0.00657299  -0.265875  -0.0939474  0.208154  
-0.0058961  -0.00349776  0.00678418  -0.277585  -0.21006  0.309577  
-0.00882082  -0.00357499  0.00623735  -0.306235  -0.116399  0.0876108  
-0.00644448  -0.003961  0.00524785  -0.289963  0.152107  -0.3096  
-0.00619294  -0.00432736  0.0055812  -0.311403  -0.174396  -0.0556611  
-0.000833306  -0.00553636  0.00640184  -0.301393  -0.093363  0.0800303  
-0.00241126  -0.00577681  0.00539426  -0.261205  -0.00133441  0.00279605  
-0.00400164  -0.00548885  0.00563848  -0.25729  -0.121362  0.0652502  
-0.006622  -0.00431965  0.00556719  -0.262032  -0.120554  0.164831  
-0.0325369  -0.00504991  0.00972542  -0.52861  -0.816096  -0.364002  
-0.0130809  -0.00535759  0.00066174  -0.210623  0.089271  -0.665236  
0.00115428  -0.00106889  -9.73909e-05  -0.18642  0.406254  -0.524947  
0.00143  -0.0012063  0.00187895  -0.2202  0.187878  -0.530997  
0.000739545  -0.00212138  0.00599171  -0.347869  -0.244769  -0.172031  
-0.000744435  -0.000434374  0.00422404  -0.216581  0.200136  -0.435995  
-0.00309522  -0.00128637  0.00393663  -0.190262  0.113197  -0.393767  
-0.0062449  -0.00117857  -5.95229e-05  -0.0271379  -0.124743  -0.254584  
-0.00258997  -0.00069638  -0.00211532  0.0673255  -0.0773938  -0.263567  
-0.00254551  -0.000230733  -0.00277677  0.0662142  0.0421206  -0.288249  
-0.000653974  0.00218994  -0.00281446  0.0512603  0.0889766  -0.17623  
-0.0045133  -8.69001e-05  -0.00109722  0.0351625  -0.140904  0.0790871  
-0.00408922  0.000195002  -0.000993312  0.0384526  -0.0913777  -0.164215  
0.00261692  2.20368e-05  -0.00072723  0.0350545  0.178631  -0.295758  
0.00250547  -4.26758e-05  -0.000393419  0.0257664  0.0271851  0.0110262  
-0.000349856  -0.000593037  -0.00049159  0.0187747  0.0354247  -0.144267  
-0.000934043  -0.000753493  -0.000607456  0.0579917  -0.0430742  0.123006  
0.000245514  -0.000416968  0.000717233  0.0174334  -0.252608  0.119763  
0.00409236  0.000842592  -0.000895879  0.0316818  0.066777  -0.16901  
-0.0022973  0.000788263  -0.000340385  0.0177661  0.195972  -0.449124  
-0.0102779  0.00459273  0.00108549  -0.261794  0.193798  -1.05331  
-0.00148053  0.00177622  0.00332867  -0.260223  -0.174076  -0.422569  
-0.000928681  0.0012202  0.00107549  -0.200488  0.0154778  -0.369751  
-6.18765e-05  0.00178785  0.000795305  -0.138287  -0.0566531  -0.31489  
0.000184838  0.00142482  -0.000305612  -0.0610839  -0.00266464  -0.248044  
-0.000340837  0.00140649  -0.000304545  -0.0469349  -0.0200302  -0.235133  
-0.00160158  0.0013525  -0.000216  -0.0649009  -0.00989612  -0.235195  
-0.00433126  0.00170419  0.000210336  -0.0786275  -0.073529  -0.154459  
-0.00586502  0.00181948  0.00284255  -0.180071  -0.11213  -0.119355  
-0.0071561  0.00120732  0.00356082  -0.193496  -0.111886  -0.111402  
-0.00690856  0.000981099  0.00454211  -0.22629  -0.0873043  -0.0424087  
-0.00784711  0.000898209  0.004925  -0.234088  -0.125317  0.0220899  
-0.00738632  0.000546545  0.00568848  -0.252516  -0.141204  0.0173241  
-0.00683548  0.00128427  0.00804885  -0.312312  -0.175804  0.115633  
-0.00670379  0.000664745  0.00895836  -0.305628  -0.113824  0.122605  
-0.00700745  0.000813189  0.00883522  -0.31328  -0.111756  0.0637397  
-0.00615137  4.09668e-06  0.00963785  -0.344339  -0.174914  0.0548227  
-0.00662552  0.000658675  0.00602255  -0.293195  -0.0950895  -0.236647  
-0.0072672  0.00076236  0.00564777  -0.27375  -0.0476513  -0.255847  
-0.0112999  0.00127495  0.00682149  -0.365117  0.0166913  -0.598464  
-0.00694347  0.00191879  0.0100393  -0.442661  -0.162148  -0.138578  
-0.00631134  0.00198284  0.0094726  -0.504967  -0.0328938  -0.472688  
-0.00931261  0.00459558  0.00809437  -0.537745  0.0398011  -0.872882  
-0.00870263  0.0043689  0.00852148  -0.536337  -0.0482501  -0.788671  
-0.00962982  0.00460832  0.00811065  -0.526544  -0.0029932  -0.885858  
-0.00845683  0.00424405  0.00794612  -0.510326  0.00139971  -0.748471  
-0.0089419  0.0035263  0.0086677  -0.493376  -0.0421305  -0.627388  
-0.00939054  0.00407913  0.00860326  -0.515694  -0.00288295  -0.710966  
-0.010052  0.00427679  0.010822  -0.549593  -0.160613  -0.529558  
-0.00895367  0.00426929  0.0114941  -0.582698  0.0969813  -0.701221  
-0.0110267  0.00368557  0.0123505  -0.577019  -0.00534663  -0.663354  
-0.0118712  0.00307431  0.00931954  -0.446102  -0.0782887  -0.587521  
-0.00599609  0.00525965  0.00242121  -0.249927  -0.112586  -0.439316  
-0.00636178  0.00102139  0.00627338  -0.314043  0.0149085  -0.376257  
-0.00147117  0.000244922  0.00390397  -0.286071  0.228256  -0.711228  
-0.000496563  0.000149014  0.00494907  -0.29897  0.0516199  -0.511814  
-0.00267379  -0.000767212  0.00542665  -0.284432  0.0982866  -0.512359  
-0.00298182  -0.00138632  0.00805845  -0.35212  0.0153056  -0.456573  
-0.00276618  -0.00233859  0.0082509  -0.376522  -0.0125508  -0.428923  
-0.00296542  -0.00217996  0.00629465  -0.304357  0.0849608  -0.469507  
-0.00353909  -0.00231824  0.00498768  -0.255586  0.07883  -0.531839  
-0.00507901  -0.00240867  0.00606914  -0.27674  -0.0435113  -0.436209  
-0.00566203  -0.00267694  0.00771815  -0.330634  -0.0922055  -0.361598  
-0.0106214  -0.000136804  0.00546962  -0.351525  0.0902133  -0.84937  
-0.0140182  0.00041481  0.009388  -0.412684  -0.272912  -0.394238  
-0.00947167  -0.00147252  0.00821361  -0.351693  -0.0887675  -0.638309  
-0.00992425  -0.000415575  0.00141919  -0.0527555  0.146209  -0.53283  
-0.0112553  -0.000383941  0.00416292  -0.12026  -0.129478  -0.317678  
-0.0110415  -0.00108009  0.00580553  -0.194429  -0.174254  -0.217356  
-0.0120549  -0.00213475  0.00600435  -0.221379  -0.0422737  -0.382497  
-0.0118122  -0.00177468  0.00589118  -0.195046  -0.18462  -0.262631  
-0.0122915  -0.00235871  0.00640657  -0.227928  -0.106939  -0.230663  
-0.0130971  -0.00230985  0.00592187  -0.217628  -0.126953  -0.250736  
-0.0127194  -0.0026162  0.0055619  -0.219193  -0.120676  -0.282666  
-0.0143878  -0.00219114  0.00609768  -0.235998  -0.216858  -0.209438  
-0.01533  -0.00249779  0.00598364  -0.237736  -0.154304  -0.247392  
-0.0160118  -0.00286751  0.00606439  -0.247924  -0.206979  -0.300143  
-0.0184584  -0.00213803  0.000802352  -0.0825435  -0.145446  -0.280463  
-0.0193489  -0.00202434  0.000480892  -0.0162761  -0.271264  -0.103204  
-0.0185242  -0.0023297  -0.000462407  0.0390287  -0.294128  0.0511451  
-0.0207461  -0.00217473  -0.00130321  0.0757226  -0.0981522  -0.0615683  
-0.0191447  -0.00290581  -0.00033539  0.0104939  -0.364387  0.0345125  
-0.012885  -0.00152935  0.0040593  -0.219021  -0.0337964  -0.48862  
-0.00998089  -0.00157913  0.00955391  -0.441399  0.115426  -0.863519  
-0.0109711  -7.21175e-05  0.0117419  -0.494541  -0.085469  -0.689753  
-0.00190912  -0.000142369  0.00760102  -0.370316  0.26251  -0.483184  
-0.000893054  -0.00121751  0.00662528  -0.371368  0.219362  -0.713401  
-0.00199731  -0.000853166  0.00986103  -0.416572  -0.146683  -0.419486  
-0.00382498  -0.0010645  0.0102201  -0.409009  0.124648  -0.527467  
-0.00424049  -0.00123367  0.0125961  -0.52033  -0.10189  -0.432613  
-0.0032218  -0.00190682  0.0167699  -0.654278  -0.231962  -0.398199  
-0.00348253  -0.00129595  0.0146768  -0.529077  0.202022  -0.532889  
-0.00407254  -0.00188093  0.0148121  -0.531615  -0.0723695  -0.387774  
-0.00674376  -0.00242978  0.0149814  -0.489992  -0.157587  -0.249315  
-0.00821115  -0.0032858  0.012665  -0.389962  -0.109904  -0.269385  
-0.0111158  -0.0034134  0.0136344  -0.498146  -0.412359  -0.0235574  
-0.0289903  -0.00314422  0.00897661  -0.464741  -0.54066  -0.652771  
-0.00246054  0.000567304  0.00417796  -0.326806  0.148494  -0.425367  
-0.00209673  -0.000155488  0.00239724  -0.221206  0.28068  -0.567422  
0.00283885  -0.000734365  0.00483606  -0.321759  0.0818117  -0.551593  
0.00241043  -0.000232315  0.00598442  -0.322082  0.112124  -0.364202  
-0.000599896  -8.57634e-05  0.00193357  -0.158301  0.0985344  -0.409819  
-0.00191115  0.000330549  1.52466e-05  -0.0467752  0.0423357  -0.307005  
-0.00301281  0.000258236  3.58961e-06  -0.00271364  0.0397897  -0.273555  
-0.00653648  -0.000159922  0.00093928  -0.0233565  -0.0406585  -0.109195  
-0.00551448  0.00139102  0.00297239  -0.0809662  0.0519902  -0.0954102  
-0.00638283  0.00198943  0.00307446  -0.102479  -0.0315166  -0.0164179  
-0.00964398  0.00217538  0.00421662  -0.153547  -0.129819  0.067028  
-0.0100782  0.00325391  0.00536517  -0.195679  -0.194702  0.116117  
-0.011511  0.00386818  0.00607053  -0.221014  -0.122237  0.116462  
-0.0102091  0.00317352  0.0121476  -0.401225  -0.329026  0.118587  
-0.0106175  0.00324798  0.00865615  -0.235812  -0.06979  0.129636  
-0.0111611  0.00233482  0.0104683  -0.277358  -0.195279  0.0134563  
-0.0132809  0.00379901  0.00762641  -0.194868  -0.134078  0.0392419  
-0.0151355  0.00397119  0.0075609  -0.214193  -0.143553  0.00245021  
-0.0170591  0.00432556  0.00715019  -0.192397  -0.239093  0.00923536  
-0.0187789  0.00440257  0.00648241  -0.176094  -0.239079  0.107844  
-0.0198905  0.00466258  0.0053601  -0.146391  -0.267307  0.163481  
-0.016557  0.00420277  0.0019635  -0.0867729  -0.192243  0.187587  
-0.0131776  0.00247604  0.000317402  -0.00277021  -0.202447  0.237607  
-0.0141693  0.00283633  0.000408886  -0.00961372  -0.272488  0.408341  
-0.0137721  0.00350841  0.000377894  -0.0266625  -0.191407  0.3398  
-0.0151217  0.00217102  0.000388884  -0.0204761  -0.342887  0.446578  
-0.0153724  0.00248293  -0.000121109  -0.0381387  -0.166869  0.392042  
-0.0161398  0.00248293  -0.000275299  -0.0478954  -0.171415  0.300592  
-0.017128  0.00681537  0.00143268  -0.227351  -0.291739  0.296794  
-0.0194463  0.00682657  0.00182868  -0.28313  -0.187686  0.21333  
-0.0195524  0.00735974  0.00511779  -0.442812  -0.297271  0.345973  
-0.0166072  0.0061521  0.0115731  -0.672723  -0.310102  0.315188  
-0.0174503  0.00534823  0.0142076  -0.779814  -0.289381  0.362989  
-0.0169255  0.0060159  0.0157942  -0.829886  -0.178644  0.304264  
-0.0161421  0.00575758  0.0153977  -0.791372  -0.238925  0.231237  
-0.0174215  0.00376134  0.0149391  -0.790368  -0.211754  0.292556  
-0.0154588  0.00428053  0.012021  -0.727481  -0.179043  0.220468  
-0.0175203  0.00598954  0.0110212  -0.688668  -0.258359  0.29105  
-0.0184072  0.00678847  0.0108702  -0.732834  -0.24174  0.209552  
